protein_id,name,ex_max,em_max,qy,stokes_shift,ext_coeff,brightness,chrom_found,chrom_position,chrom_phi_tyr,chrom_psi_tyr,chrom_chi1_tyr,chrom_ring_planarity,chrom_plddt_mean,chrom_plddt_min,env_n_neighbors,env_n_hydrophobic,env_n_polar,env_n_charged_pos,env_n_charged_neg,env_n_aromatic,env_ratio_hydrophobic,env_ratio_polar,env_net_charge,env_plddt_mean,glob_n_residues,glob_n_atoms,glob_radius_gyration,glob_extent_x,glob_extent_y,glob_extent_z,glob_plddt_mean,glob_plddt_std,glob_plddt_min,glob_frac_plddt_70,glob_frac_plddt_90,seq_freq_A,seq_freq_C,seq_freq_D,seq_freq_E,seq_freq_F,seq_freq_G,seq_freq_H,seq_freq_I,seq_freq_K,seq_freq_L,seq_freq_M,seq_freq_N,seq_freq_P,seq_freq_Q,seq_freq_R,seq_freq_S,seq_freq_T,seq_freq_V,seq_freq_W,seq_freq_Y,seq_frac_hydrophobic,seq_frac_polar,seq_frac_aromatic,seq_length,seq_gravy
turbofp602,TurboFP602,574,602,0.35,28,74400.0,26.04,1,67.0,38.1706904009348,26.189452251265923,176.41228425837616,0.0005750807550619384,86.06333333333333,77.06,4.0,1.0,2.0,0.0,1.0,1.0,0.25,0.5,-1.0,94.64,235,1845,17.82486294993475,59.469,36.438,66.484,94.01574468085106,10.07666280976101,31.860000000000007,0.9617021276595744,0.8808510638297873,0.04680851063829787,0.01702127659574468,0.03829787234042553,0.07659574468085106,0.05106382978723404,0.10212765957446808,0.0425531914893617,0.03829787234042553,0.0851063829787234,0.07659574468085106,0.04680851063829787,0.0425531914893617,0.04680851063829787,0.03404255319148936,0.02127659574468085,0.05531914893617021,0.07659574468085106,0.05106382978723404,0.00851063829787234,0.0425531914893617,0.3659574468085106,0.2680851063829787,0.14468085106382977,235,-0.47404255319148964
turbogfp-v197l,TurboGFP-V197L,482,502,,20,,,1,57.0,47.24164547932041,-3.4169052269445515,61.09551854927461,0.0008043437696474795,89.64666666666666,88.5,5.0,1.0,0.0,3.0,1.0,2.0,0.2,0.0,2.0,95.474,219,1720,16.677246063903183,50.343999999999994,42.328,48.407,93.86273972602737,7.255288657142974,49.31,0.9680365296803652,0.8538812785388128,0.0365296803652968,0.0045662100456621,0.0502283105022831,0.0730593607305936,0.0684931506849315,0.1232876712328767,0.0502283105022831,0.0502283105022831,0.0365296803652968,0.0639269406392694,0.0365296803652968,0.045662100456621,0.045662100456621,0.0136986301369863,0.045662100456621,0.0730593607305936,0.0730593607305936,0.0547945205479452,0.0,0.0547945205479452,0.3561643835616438,0.2648401826484018,0.1735159817351598,219,-0.4136986301369863
turbogfp,TurboGFP,482,502,0.53,20,70000.0,37.1,1,64.0,50.42584647757281,-7.166495551394272,69.76340086100652,0.00038796994167768326,86.60333333333334,83.62,5.0,1.0,0.0,3.0,1.0,2.0,0.2,0.0,2.0,95.124,232,1809,17.595706675734668,59.297,49.969,48.32899999999999,91.29758620689655,14.165277278630992,33.94,0.9137931034482759,0.8146551724137931,0.04310344827586207,0.004310344827586207,0.05603448275862069,0.08620689655172414,0.06465517241379311,0.125,0.04741379310344827,0.04741379310344827,0.034482758620689655,0.05603448275862069,0.03879310344827586,0.04310344827586207,0.04310344827586207,0.01293103448275862,0.04310344827586207,0.07758620689655173,0.06896551724137931,0.05603448275862069,0.0,0.05172413793103448,0.34913793103448276,0.25862068965517243,0.16379310344827586,232,-0.4659482758620691
turborfp,TurboRFP,553,574,0.67,21,92000.0,61.64,1,63.0,22.341700744858247,31.895161591235397,-177.90602918599743,0.0006960914662764566,91.58333333333333,87.81,4.0,1.0,2.0,0.0,1.0,1.0,0.25,0.5,-1.0,95.92,231,1835,17.311909213489578,59.969,36.515,51.547,95.00939393939392,6.385880229017547,55.88,0.9826839826839827,0.8917748917748918,0.047619047619047616,0.017316017316017316,0.03463203463203463,0.0735930735930736,0.06060606060606061,0.09956709956709957,0.04329004329004329,0.04329004329004329,0.09090909090909091,0.06060606060606061,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.03463203463203463,0.030303030303030304,0.047619047619047616,0.0735930735930736,0.047619047619047616,0.008658008658008658,0.04329004329004329,0.36363636363636365,0.26406926406926406,0.15584415584415584,231,-0.551515151515152
turboyfp,TurboYFP,525,538,0.53,13,105000.0,55.65,1,65.0,80.62442086629183,-6.376101499605962,82.23600191480334,0.0003352249011304316,87.22666666666667,81.06,5.0,3.0,1.0,0.0,1.0,0.0,0.6,0.2,-1.0,96.312,243,1889,18.52672939162081,49.375,37.891,74.593,93.37436213991771,10.86940645157754,37.81,0.9547325102880658,0.8559670781893004,0.04526748971193416,0.024691358024691357,0.07407407407407407,0.04526748971193416,0.05761316872427984,0.11522633744855967,0.04938271604938271,0.037037037037037035,0.07407407407407407,0.04938271604938271,0.024691358024691357,0.0411522633744856,0.037037037037037035,0.024691358024691357,0.02880658436213992,0.05761316872427984,0.07818930041152264,0.0823045267489712,0.00823045267489712,0.04526748971193416,0.34156378600823045,0.2716049382716049,0.16049382716049382,243,-0.4456790123456792
turquoise-gl,Turquoise-GL,434,474,0.82,40,30000.0,24.6,1,39.0,114.50822690977468,1.225748930017865,58.504224426318046,0.0020600471908328037,95.12666666666667,94.38,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,97.25,239,1888,17.656649965979195,62.031000000000006,44.172,52.281,94.41698744769874,9.013440505876794,44.75,0.9539748953974896,0.9037656903765691,0.04184100418410042,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.100418410041841,0.03347280334728033,0.05439330543933055,0.08368200836820083,0.09205020920502092,0.02092050209205021,0.0502092050209205,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.03765690376569038,0.06694560669456066,0.06694560669456066,0.008368200836820083,0.04184100418410042,0.37656903765690375,0.2384937238493724,0.13389121338912133,239,-0.43096234309623466
ultramarine,Ultramarine,586,626,0.001,40,64000.0,0.06,1,62.0,4.129327686063121,28.500262203389642,175.3912661825869,0.00030854640198921544,87.68666666666667,81.62,4.0,1.0,2.0,0.0,1.0,0.0,0.25,0.5,-1.0,95.2375,221,1752,16.60523014857352,53.75,40.281,51.687,96.29755656108597,5.083932493180563,46.69,0.9909502262443439,0.9683257918552036,0.04072398190045249,0.02262443438914027,0.04072398190045249,0.06334841628959276,0.049773755656108594,0.09954751131221719,0.02262443438914027,0.04072398190045249,0.08144796380090498,0.04072398190045249,0.03619909502262444,0.049773755656108594,0.06787330316742081,0.04072398190045249,0.03619909502262444,0.049773755656108594,0.07239819004524888,0.07239819004524888,0.013574660633484163,0.058823529411764705,0.36199095022624433,0.29411764705882354,0.14479638009049775,221,-0.5814479638009055
usgfp,usGFP,490,508,0.45,18,103000.0,46.35,1,65.0,88.70406601398281,-3.7870878815118156,80.86512643403141,0.00039432468426491756,88.12333333333333,79.0,6.0,4.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.16666666666666666,1.0,96.34333333333332,238,1890,17.681739461202945,62.296,45.282,51.547,95.06432773109243,8.951511783130082,44.62,0.9621848739495799,0.9201680672268907,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09243697478991597,0.04201680672268908,0.046218487394957986,0.08403361344537816,0.08823529411764706,0.02100840336134454,0.05042016806722689,0.04201680672268908,0.025210084033613446,0.03361344537815126,0.04201680672268908,0.07563025210084033,0.07563025210084033,0.004201680672268907,0.04201680672268908,0.36134453781512604,0.24369747899159663,0.13865546218487396,238,-0.5037815126050422
var1,Var1,484,508,0.8,24,62241.0,49.79,1,65.0,89.00792383811495,2.8822501724255627,73.70415689774035,0.0007213795599669967,77.46,67.0,7.0,3.0,1.0,2.0,1.0,1.0,0.42857142857142855,0.14285714285714285,1.0,93.97142857142856,238,1895,17.608588450844547,53.328,46.656,61.609,94.68764705882352,8.343570080640456,48.22,0.957983193277311,0.907563025210084,0.037815126050420166,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.0546218487394958,0.09243697478991597,0.04201680672268908,0.05042016806722689,0.08823529411764706,0.07983193277310924,0.025210084033613446,0.05042016806722689,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.04201680672268908,0.06302521008403361,0.07142857142857142,0.004201680672268907,0.046218487394957986,0.36554621848739494,0.24369747899159663,0.14705882352941177,238,-0.5117647058823532
venus,Venus,515,528,0.57,13,92200.0,52.55,1,39.0,114.4452834226608,1.7206917237003734,58.82146684100568,0.0014061082598865943,95.29333333333334,94.25,4.0,1.0,0.0,2.0,1.0,0.0,0.25,0.0,1.0,97.345,239,1892,17.743937760724243,50.92100000000001,41.062,66.422,94.92786610878662,9.151384377911484,44.5,0.9581589958158996,0.9205020920502092,0.04184100418410042,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.04602510460251046,0.100418410041841,0.03765690376569038,0.0502092050209205,0.08368200836820083,0.09623430962343096,0.02092050209205021,0.05439330543933055,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.03347280334728033,0.06276150627615062,0.06694560669456066,0.0041841004184100415,0.0502092050209205,0.3682008368200837,0.24267782426778242,0.13807531380753138,239,-0.4744769874476991
vsfgfp-0,vsfGFP-0,485,510,0.76,25,209916.0,159.54,1,65.0,87.1110120634029,6.15856934134331,86.76554827740948,0.0006636081094940016,91.75,87.25,6.0,3.0,2.0,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,96.63499999999999,344,2704,25.71196892662414,65.73400000000001,48.219,73.062,94.44072674418604,6.276721555356012,54.88000000000001,0.9854651162790697,0.8662790697674418,0.04941860465116279,0.011627906976744186,0.06395348837209303,0.061046511627906974,0.0436046511627907,0.09593023255813954,0.02616279069767442,0.03488372093023256,0.06395348837209303,0.07267441860465117,0.020348837209302327,0.05232558139534884,0.040697674418604654,0.040697674418604654,0.04941860465116279,0.06686046511627906,0.06395348837209303,0.0872093023255814,0.011627906976744186,0.0436046511627907,0.36046511627906974,0.27906976744186046,0.125,344,-0.5093023255813958
vsfgfp-9,vsfGFP-9,485,510,0.7,25,104958.0,73.47,1,65.0,88.72999561415735,-0.10033461169600326,86.28173633769045,0.00023110390859853576,75.27000000000001,61.31,6.0,3.0,2.0,1.0,0.0,0.0,0.5,0.3333333333333333,1.0,92.73833333333334,353,2779,29.39012454777408,84.172,45.812,75.812,94.18229461756374,7.574294653229239,56.34,0.9660056657223796,0.8838526912181303,0.04815864022662889,0.0113314447592068,0.06515580736543909,0.06232294617563739,0.042492917847025496,0.09631728045325778,0.028328611898016998,0.0339943342776204,0.06515580736543909,0.07365439093484419,0.0226628895184136,0.05099150141643059,0.039660056657223795,0.039660056657223795,0.04815864022662889,0.06515580736543909,0.06515580736543909,0.08498583569405099,0.0113314447592068,0.0453257790368272,0.35694050991501414,0.2776203966005666,0.1274787535410765,353,-0.5269121813031167
w1c,W1C,435,495,0.39,60,21200.0,8.27,1,38.0,113.97653632892394,1.4450918260371053,58.385203362347234,0.0020649607400216857,95.29333333333334,94.43999999999998,4.0,1.0,0.0,2.0,1.0,0.0,0.25,0.0,1.0,97.125,238,1892,17.521241618461286,62.078,44.109,50.781,94.01210084033615,10.714249239351327,40.19,0.9495798319327731,0.9033613445378151,0.046218487394957986,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.0546218487394958,0.09243697478991597,0.04201680672268908,0.0546218487394958,0.08403361344537816,0.07983193277310924,0.02100840336134454,0.05042016806722689,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.037815126050420166,0.06722689075630252,0.06722689075630252,0.008403361344537815,0.04201680672268908,0.3739495798319328,0.23949579831932774,0.14705882352941177,238,-0.4848739495798322
w2,W2,432,480,0.71,48,10000.0,7.1,1,38.0,113.61270940502065,3.256513634127954,59.11881766154134,0.0016831802040063635,93.91666666666667,93.06000000000002,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,96.68666666666667,238,1893,17.547347451925052,52.093,46.625,62.187,93.23537815126052,10.409934919348384,41.66,0.9495798319327731,0.8781512605042017,0.037815126050420166,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.0546218487394958,0.09243697478991597,0.04201680672268908,0.046218487394957986,0.08823529411764706,0.07983193277310924,0.02100840336134454,0.05042016806722689,0.04201680672268908,0.03361344537815126,0.029411764705882353,0.046218487394957986,0.06722689075630252,0.07142857142857142,0.008403361344537815,0.037815126050420166,0.36134453781512604,0.24369747899159663,0.14285714285714285,238,-0.5567226890756305
w7,W7,433,475,0.67,42,18000.0,12.06,1,38.0,115.25287227420836,1.0348925127840953,59.019953269846205,0.003752623053229818,94.95666666666666,94.06000000000002,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,97.33333333333333,238,1895,17.58222089667635,52.11,47.0,61.358999999999995,93.74315126050419,10.057993797434014,42.56,0.957983193277311,0.8907563025210085,0.037815126050420166,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.0546218487394958,0.09243697478991597,0.04201680672268908,0.0546218487394958,0.08823529411764706,0.07983193277310924,0.02100840336134454,0.046218487394957986,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.046218487394957986,0.06722689075630252,0.06722689075630252,0.008403361344537815,0.04201680672268908,0.36554621848739494,0.24369747899159663,0.14705882352941177,238,-0.5084033613445381
wascfp,WasCFP,494,505,0.85,11,51000.0,43.35,1,39.0,114.78036381657512,1.529447652821463,58.79420279551078,0.0003698286000712116,95.21,94.18999999999998,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,97.56,239,1886,17.63897941472886,56.953,50.781,47.328,93.31669456066945,11.339851690141522,37.22,0.9497907949790795,0.8870292887029289,0.04184100418410042,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.05439330543933055,0.09205020920502092,0.08368200836820083,0.02092050209205021,0.05439330543933055,0.04184100418410042,0.03765690376569038,0.02510460251046025,0.03765690376569038,0.07112970711297072,0.06694560669456066,0.008368200836820083,0.03347280334728033,0.3682008368200837,0.24267782426778242,0.12552301255230125,239,-0.5150627615062763
wi-phy,Wi-Phy,701,719,0.047,18,92991.0,4.37,0,,,,,,,,,,,,,,,,,,335,2539,22.32651166131657,92.71799999999999,48.203,61.156,89.36904477611942,14.938657005146014,29.92,0.9223880597014925,0.7582089552238805,0.11940298507462686,0.008955223880597015,0.029850746268656716,0.0626865671641791,0.026865671641791045,0.08358208955223881,0.03880597014925373,0.023880597014925373,0.005970149253731343,0.1373134328358209,0.029850746268656716,0.020895522388059702,0.08955223880597014,0.050746268656716415,0.0626865671641791,0.050746268656716415,0.07164179104477612,0.056716417910447764,0.011940298507462687,0.01791044776119403,0.4955223880597015,0.2208955223880597,0.0955223880597015,335,-0.06895522388059692
wiphy2,WiPhy2,696,719,0.087,23,,,0,,,,,,,,,,,,,,,,,,343,2614,22.358478065909594,55.843,55.984,86.703,89.2661807580175,15.093505708347204,28.48,0.9096209912536443,0.7521865889212828,0.11661807580174927,0.008746355685131196,0.029154518950437316,0.0641399416909621,0.026239067055393587,0.08163265306122448,0.052478134110787174,0.023323615160349854,0.0058309037900874635,0.13994169096209913,0.029154518950437316,0.02040816326530612,0.08746355685131195,0.04956268221574344,0.061224489795918366,0.04956268221574344,0.06997084548104957,0.05539358600583091,0.011661807580174927,0.01749271137026239,0.4897959183673469,0.21574344023323616,0.10787172011661808,343,-0.10204081632653049
yfp3,YFP3,514,527,0.76,13,99000.0,75.24,1,38.0,113.73866260008721,1.761146479965283,58.542796913024155,0.0009542036632858781,95.47666666666667,94.5,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,97.64666666666666,238,1902,17.58166870324911,60.126,46.782,48.407,95.09235294117646,8.237158858508586,47.56,0.9621848739495799,0.9201680672268907,0.037815126050420166,0.008403361344537815,0.07142857142857142,0.07142857142857142,0.0546218487394958,0.09663865546218488,0.037815126050420166,0.046218487394957986,0.08403361344537816,0.09663865546218488,0.025210084033613446,0.058823529411764705,0.04201680672268908,0.029411764705882353,0.029411764705882353,0.03361344537815126,0.058823529411764705,0.06302521008403361,0.004201680672268907,0.05042016806722689,0.3697478991596639,0.23949579831932774,0.14705882352941177,238,-0.5033613445378153
ygfpdp,YGFPdp,502,513,0.7,11,17300.0,12.11,1,55.0,40.92135919591422,4.5567214472992115,65.586890262079,0.0004573665694343878,83.66666666666667,81.81,6.0,1.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,94.07166666666667,219,1737,16.870451270336623,50.625,43.375,51.07899999999999,93.42283105022831,8.53960658166578,35.56,0.9726027397260274,0.8584474885844748,0.045662100456621,0.0182648401826484,0.0365296803652968,0.0821917808219178,0.0776255707762557,0.091324200913242,0.0319634703196347,0.0684931506849315,0.0730593607305936,0.0593607305936073,0.0365296803652968,0.0593607305936073,0.045662100456621,0.0228310502283105,0.0319634703196347,0.0639269406392694,0.0639269406392694,0.045662100456621,0.0,0.045662100456621,0.3789954337899543,0.273972602739726,0.1552511415525114,219,-0.358904109589041
ygfpuv,YGFPuv,398,512,0.81,114,8800.0,7.13,1,55.0,49.894628242972914,-1.4467865505981183,70.31303492768762,0.0007319277120132858,83.12333333333333,82.12,6.0,1.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.3333333333333333,1.0,93.91833333333334,219,1739,16.863390305724362,49.547,35.656,56.25,93.41036529680365,8.76110290245877,37.41,0.9680365296803652,0.8767123287671232,0.045662100456621,0.0136986301369863,0.0365296803652968,0.0821917808219178,0.0776255707762557,0.091324200913242,0.0319634703196347,0.0684931506849315,0.0730593607305936,0.0547945205479452,0.0365296803652968,0.0593607305936073,0.045662100456621,0.0182648401826484,0.0319634703196347,0.0684931506849315,0.0684931506849315,0.045662100456621,0.0,0.0502283105022831,0.3744292237442922,0.2785388127853881,0.1598173515981735,219,-0.3844748858447488
ypet,YPet,517,530,0.77,13,104000.0,80.08,1,39.0,114.98561216796206,2.6213312416806818,58.56073136717499,0.0004535171089879142,95.02,94.0,3.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,97.33333333333333,239,1898,17.66209856155098,48.125,51.938,51.984,94.24426778242676,9.188534935159817,47.06,0.9539748953974896,0.899581589958159,0.04184100418410042,0.008368200836820083,0.07112970711297072,0.07112970711297072,0.0502092050209205,0.100418410041841,0.03765690376569038,0.04602510460251046,0.08368200836820083,0.09623430962343096,0.02092050209205021,0.058577405857740586,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.029288702928870293,0.06276150627615062,0.06694560669456066,0.0041841004184100415,0.0502092050209205,0.3682008368200837,0.24267782426778242,0.14225941422594143,239,-0.49288702928870326
